configuration ID,learning_rate,buffer,batch,tau,gamma,Reward,n_eval_episode
50,0.01,10000,32,0.01,0.5,-1624.552552,6
50,0.01,10000,32,0.01,0.5,-1497.248727,7
50,0.01,10000,32,0.01,0.5,-1490.544891,8
50,0.01,10000,32,0.01,0.5,-1282.275594,9
50,0.01,10000,32,0.01,0.5,-1500.525911,10
50,0.01,10000,32,0.01,0.5,-1594.537516,11
50,0.01,10000,32,0.01,0.5,-1272.352023,12
50,0.01,10000,32,0.01,0.5,-1668.255568,13
50,0.01,10000,32,0.01,0.5,-1629.367467,14
50,0.01,10000,32,0.01,0.5,-1627.197686,15
50,0.01,10000,32,0.01,0.5,-1244.253512,16
50,0.01,10000,32,0.01,0.5,-1453.81262,17
50,0.01,10000,32,0.01,0.5,-1215.140022,18
50,0.01,10000,32,0.01,0.5,-1498.22072,19
50,0.01,10000,32,0.01,0.5,-1608.670837,20
51,0.01,10000,32,0.01,0.99,-1499.55439,1
51,0.01,10000,32,0.01,0.99,-839.580678,2
51,0.01,10000,32,0.01,0.99,-1074.692219,3
51,0.01,10000,32,0.01,0.99,-1280.860767,4
51,0.01,10000,32,0.01,0.99,-1673.066771,5
51,0.01,10000,32,0.01,0.99,-1656.481391,6
51,0.01,10000,32,0.01,0.99,-1498.573513,7
51,0.01,10000,32,0.01,0.99,-1069.130372,8
51,0.01,10000,32,0.01,0.99,-1390.964687,9
51,0.01,10000,32,0.01,0.99,-1499.335951,10
51,0.01,10000,32,0.01,0.99,-1189.809617,11
51,0.01,10000,32,0.01,0.99,-1162.90076,12
51,0.01,10000,32,0.01,0.99,-1405.184335,13
51,0.01,10000,32,0.01,0.99,-1379.977884,14
51,0.01,10000,32,0.01,0.99,-1298.031439,15
51,0.01,10000,32,0.01,0.99,-1618.067265,16
51,0.01,10000,32,0.01,0.99,-1683.649169,17
51,0.01,10000,32,0.01,0.99,-1496.072021,18
51,0.01,10000,32,0.01,0.99,-1222.170248,19
51,0.01,10000,32,0.01,0.99,-1056.599908,20
52,0.01,10000,64,0.001,0.5,-1658.176311,1
52,0.01,10000,64,0.001,0.5,-1159.119715,2
52,0.01,10000,64,0.001,0.5,-1651.822898,3
52,0.01,10000,64,0.001,0.5,-1301.14251,4
52,0.01,10000,64,0.001,0.5,-1661.520177,5
52,0.01,10000,64,0.001,0.5,-1406.288264,6
52,0.01,10000,64,0.001,0.5,-1026.683297,7
52,0.01,10000,64,0.001,0.5,-1617.336332,8
52,0.01,10000,64,0.001,0.5,-1685.265172,9
52,0.01,10000,64,0.001,0.5,-1679.970744,10
52,0.01,10000,64,0.001,0.5,-1623.987891,11
52,0.01,10000,64,0.001,0.5,-1310.2599,12
52,0.01,10000,64,0.001,0.5,-1605.772624,13
52,0.01,10000,64,0.001,0.5,-1514.569797,14
52,0.01,10000,64,0.001,0.5,-1496.133404,15
52,0.01,10000,64,0.001,0.5,-1588.965054,16
52,0.01,10000,64,0.001,0.5,-1605.859887,17
52,0.01,10000,64,0.001,0.5,-1070.868978,18
52,0.01,10000,64,0.001,0.5,-1681.194574,19
52,0.01,10000,64,0.001,0.5,-1300.30431,20
53,0.01,10000,64,0.001,0.99,-405.397245,1
53,0.01,10000,64,0.001,0.99,-273.540283,2
53,0.01,10000,64,0.001,0.99,-1495.287757,3
53,0.01,10000,64,0.001,0.99,-408.188149,4
53,0.01,10000,64,0.001,0.99,-1491.695442,5
53,0.01,10000,64,0.001,0.99,-278.551885,6
53,0.01,10000,64,0.001,0.99,-316.797261,7
53,0.01,10000,64,0.001,0.99,-137.749292,8
53,0.01,10000,64,0.001,0.99,-137.56576,9
53,0.01,10000,64,0.001,0.99,-268.550986,10
53,0.01,10000,64,0.001,0.99,-272.546776,11
53,0.01,10000,64,0.001,0.99,-276.568193,12
53,0.01,10000,64,0.001,0.99,-413.226446,13
53,0.01,10000,64,0.001,0.99,-368.459508,14
53,0.01,10000,64,0.001,0.99,-283.346631,15
53,0.01,10000,64,0.001,0.99,-271.193161,16
53,0.01,10000,64,0.001,0.99,-411.932793,17
53,0.01,10000,64,0.001,0.99,-271.398555,18
53,0.01,10000,64,0.001,0.99,-1496.972598,19
53,0.01,10000,64,0.001,0.99,-134.450509,20
54,0.01,10000,64,0.01,0.5,-1240.16109,1
54,0.01,10000,64,0.01,0.5,-1505.620551,2
54,0.01,10000,64,0.01,0.5,-1424.188444,3
54,0.01,10000,64,0.01,0.5,-1617.095959,4
54,0.01,10000,64,0.01,0.5,-1437.060604,5
54,0.01,10000,64,0.01,0.5,-1187.742266,6
54,0.01,10000,64,0.01,0.5,-1676.334344,7
54,0.01,10000,64,0.01,0.5,-1496.165638,8
54,0.01,10000,64,0.01,0.5,-1493.114507,9
54,0.01,10000,64,0.01,0.5,-1677.501903,10
54,0.01,10000,64,0.01,0.5,-1100.092327,11
54,0.01,10000,64,0.01,0.5,-1490.946928,12
54,0.01,10000,64,0.01,0.5,-1657.829305,13
54,0.01,10000,64,0.01,0.5,-1292.916207,14
54,0.01,10000,64,0.01,0.5,-1364.625948,15
54,0.01,10000,64,0.01,0.5,-1378.816348,16
54,0.01,10000,64,0.01,0.5,-1360.008022,17
54,0.01,10000,64,0.01,0.5,-1650.477499,18
54,0.01,10000,64,0.01,0.5,-1651.653594,19
54,0.01,10000,64,0.01,0.5,-1376.650896,20
55,0.01,10000,64,0.01,0.99,-882.460681,1
55,0.01,10000,64,0.01,0.99,-1651.720565,2
55,0.01,10000,64,0.01,0.99,-1676.381049,3
55,0.01,10000,64,0.01,0.99,-1070.911842,4
55,0.01,10000,64,0.01,0.99,-1615.190275,5
55,0.01,10000,64,0.01,0.99,-1621.916632,6
55,0.01,10000,64,0.01,0.99,-1614.785692,7
55,0.01,10000,64,0.01,0.99,-1292.587696,8
55,0.01,10000,64,0.01,0.99,-1677.697173,9
55,0.01,10000,64,0.01,0.99,-1646.449024,10
55,0.01,10000,64,0.01,0.99,-1655.857846,11
55,0.01,10000,64,0.01,0.99,-1371.278848,12
55,0.01,10000,64,0.01,0.99,-1170.08408,13
55,0.01,10000,64,0.01,0.99,-1424.52852,14
55,0.01,10000,64,0.01,0.99,-1383.999569,15
55,0.01,10000,64,0.01,0.99,-1193.226204,16
55,0.01,10000,64,0.01,0.99,-1598.828416,17
55,0.01,10000,64,0.01,0.99,-1301.17813,18
55,0.01,10000,64,0.01,0.99,-1314.6219,19
55,0.01,10000,64,0.01,0.99,-1488.511127,20
56,0.01,10000,128,0.001,0.5,-1265.567729,1
56,0.01,10000,128,0.001,0.5,-1494.856733,2
56,0.01,10000,128,0.001,0.5,-1629.960337,3
56,0.01,10000,128,0.001,0.5,-1630.375036,4
56,0.01,10000,128,0.001,0.5,-1021.199622,5
56,0.01,10000,128,0.001,0.5,-1474.672197,6
56,0.01,10000,128,0.001,0.5,-1466.11067,7
56,0.01,10000,128,0.001,0.5,-1328.036454,8
56,0.01,10000,128,0.001,0.5,-1380.631718,9
56,0.01,10000,128,0.001,0.5,-1489.193404,10
56,0.01,10000,128,0.001,0.5,-1632.460513,11
56,0.01,10000,128,0.001,0.5,-1391.364216,12
56,0.01,10000,128,0.001,0.5,-1228.473914,13
56,0.01,10000,128,0.001,0.5,-1273.238302,14
56,0.01,10000,128,0.001,0.5,-1680.10311,15
56,0.01,10000,128,0.001,0.5,-1388.172287,16
56,0.01,10000,128,0.001,0.5,-1594.553089,17
56,0.01,10000,128,0.001,0.5,-1370.468003,18
56,0.01,10000,128,0.001,0.5,-1581.639034,19
56,0.01,10000,128,0.001,0.5,-1497.108819,20
57,0.01,10000,128,0.001,0.99,-1385.772713,1
57,0.01,10000,128,0.001,0.99,-1649.882592,2
57,0.01,10000,128,0.001,0.99,-1466.78433,3
57,0.01,10000,128,0.001,0.99,-1592.534396,4
57,0.01,10000,128,0.001,0.99,-1261.583878,5
57,0.01,10000,128,0.001,0.99,-1399.350629,6
57,0.01,10000,128,0.001,0.99,-1159.7981,7
57,0.01,10000,128,0.001,0.99,-1413.796104,8
57,0.01,10000,128,0.001,0.99,-1262.716762,9
57,0.01,10000,128,0.001,0.99,-1672.366531,10
57,0.01,10000,128,0.001,0.99,-732.368119,11
57,0.01,10000,128,0.001,0.99,-1415.792914,12
57,0.01,10000,128,0.001,0.99,-1510.047288,13
57,0.01,10000,128,0.001,0.99,-1502.614408,14
57,0.01,10000,128,0.001,0.99,-968.459511,15
57,0.01,10000,128,0.001,0.99,-1090.080086,16
57,0.01,10000,128,0.001,0.99,-1405.400572,17
57,0.01,10000,128,0.001,0.99,-1491.055064,18
57,0.01,10000,128,0.001,0.99,-1638.69015,19
57,0.01,10000,128,0.001,0.99,-1657.413981,20
58,0.01,10000,128,0.01,0.5,-1049.257547,1
58,0.01,10000,128,0.01,0.5,-1604.751835,2
58,0.01,10000,128,0.01,0.5,-1460.090913,3
58,0.01,10000,128,0.01,0.5,-1290.03983,4
58,0.01,10000,128,0.01,0.5,-1339.739,5
58,0.01,10000,128,0.01,0.5,-1610.47055,6
58,0.01,10000,128,0.01,0.5,-1495.356744,7
58,0.01,10000,128,0.01,0.5,-1073.01331,8
58,0.01,10000,128,0.01,0.5,-1603.68938,9
58,0.01,10000,128,0.01,0.5,-745.604652,10
58,0.01,10000,128,0.01,0.5,-1606.818867,11
58,0.01,10000,128,0.01,0.5,-1294.164979,12
58,0.01,10000,128,0.01,0.5,-1299.757643,13
58,0.01,10000,128,0.01,0.5,-1183.972737,14
58,0.01,10000,128,0.01,0.5,-1648.905871,15
58,0.01,10000,128,0.01,0.5,-1670.876427,16
58,0.01,10000,128,0.01,0.5,-1492.976612,17
58,0.01,10000,128,0.01,0.5,-1685.69158,18
58,0.01,10000,128,0.01,0.5,-1586.949328,19
58,0.01,10000,128,0.01,0.5,-1141.632058,20
59,0.01,10000,128,0.01,0.99,-1199.645479,1
59,0.01,10000,128,0.01,0.99,-1663.835551,2
59,0.01,10000,128,0.01,0.99,-1187.315544,3
59,0.01,10000,128,0.01,0.99,-1481.662072,4
59,0.01,10000,128,0.01,0.99,-1083.65552,5
59,0.01,10000,128,0.01,0.99,-1110.917236,6
59,0.01,10000,128,0.01,0.99,-1384.183126,7
59,0.01,10000,128,0.01,0.99,-1659.316533,8
59,0.01,10000,128,0.01,0.99,-1497.095948,9
59,0.01,10000,128,0.01,0.99,-1508.662736,10
59,0.01,10000,128,0.01,0.99,-1493.786317,11
59,0.01,10000,128,0.01,0.99,-1190.344024,12
59,0.01,10000,128,0.01,0.99,-1674.023528,13
59,0.01,10000,128,0.01,0.99,-990.530257,14
59,0.01,10000,128,0.01,0.99,-1233.545933,15
59,0.01,10000,128,0.01,0.99,-1640.429157,16
59,0.01,10000,128,0.01,0.99,-1679.862296,17
59,0.01,10000,128,0.01,0.99,-1642.039494,18
59,0.01,10000,128,0.01,0.99,-718.9965,19
59,0.01,10000,128,0.01,0.99,-1647.52632,20
60,0.01,100000,32,0.001,0.5,-1493.305752,1
60,0.01,100000,32,0.001,0.5,-1039.709918,2
60,0.01,100000,32,0.001,0.5,-1208.534092,3
60,0.01,100000,32,0.001,0.5,-1652.993621,4
60,0.01,100000,32,0.001,0.5,-1677.833528,5
60,0.01,100000,32,0.001,0.5,-1686.511244,6
60,0.01,100000,32,0.001,0.5,-1519.116788,7
60,0.01,100000,32,0.001,0.5,-1645.016185,8
60,0.01,100000,32,0.001,0.5,-1328.877785,9
60,0.01,100000,32,0.001,0.5,-1503.422455,10
60,0.01,100000,32,0.001,0.5,-1654.885791,11
60,0.01,100000,32,0.001,0.5,-1570.84725,12
60,0.01,100000,32,0.001,0.5,-1497.58674,13
60,0.01,100000,32,0.001,0.5,-1378.44397,14
60,0.01,100000,32,0.001,0.5,-1677.848034,15
60,0.01,100000,32,0.001,0.5,-948.957865,16
60,0.01,100000,32,0.001,0.5,-1452.285168,17
60,0.01,100000,32,0.001,0.5,-1678.642792,18
60,0.01,100000,32,0.001,0.5,-1284.698302,19
60,0.01,100000,32,0.001,0.5,-992.00499,20
61,0.01,100000,32,0.001,0.99,-1662.719481,1
61,0.01,100000,32,0.001,0.99,-1490.924972,2
61,0.01,100000,32,0.001,0.99,-1493.444565,3
61,0.01,100000,32,0.001,0.99,-1265.66588,4
61,0.01,100000,32,0.001,0.99,-1580.428661,5
61,0.01,100000,32,0.001,0.99,-1500.941711,6
61,0.01,100000,32,0.001,0.99,-1674.168964,7
61,0.01,100000,32,0.001,0.99,-1381.314819,8
61,0.01,100000,32,0.001,0.99,-1593.345993,9
61,0.01,100000,32,0.001,0.99,-1596.157634,10
61,0.01,100000,32,0.001,0.99,-1176.513155,11
61,0.01,100000,32,0.001,0.99,-1653.978752,12
61,0.01,100000,32,0.001,0.99,-1498.382933,13
61,0.01,100000,32,0.001,0.99,-1502.330396,14
61,0.01,100000,32,0.001,0.99,-1655.257702,15
61,0.01,100000,32,0.001,0.99,-1592.750093,16
61,0.01,100000,32,0.001,0.99,-1065.290916,17
61,0.01,100000,32,0.001,0.99,-1133.841064,18
61,0.01,100000,32,0.001,0.99,-951.779551,19
61,0.01,100000,32,0.001,0.99,-1463.579057,20
62,0.01,100000,32,0.01,0.5,-1429.107281,1
62,0.01,100000,32,0.01,0.5,-1425.416627,2
62,0.01,100000,32,0.01,0.5,-1314.565105,3
62,0.01,100000,32,0.01,0.5,-1495.924345,4
62,0.01,100000,32,0.01,0.5,-1494.330859,5
62,0.01,100000,32,0.01,0.5,-1418.385398,6
62,0.01,100000,32,0.01,0.5,-1388.476643,7
62,0.01,100000,32,0.01,0.5,-1504.763919,8
62,0.01,100000,32,0.01,0.5,-1506.014022,9
62,0.01,100000,32,0.01,0.5,-1461.807827,10
62,0.01,100000,32,0.01,0.5,-1504.842169,11
62,0.01,100000,32,0.01,0.5,-1386.021828,12
62,0.01,100000,32,0.01,0.5,-1496.270852,13
62,0.01,100000,32,0.01,0.5,-1426.958019,14
62,0.01,100000,32,0.01,0.5,-1483.921413,15
62,0.01,100000,32,0.01,0.5,-1450.831279,16
62,0.01,100000,32,0.01,0.5,-11.798852,17
62,0.01,100000,32,0.01,0.5,-11.94605,18
62,0.01,100000,32,0.01,0.5,-1426.347464,19
62,0.01,100000,32,0.01,0.5,-1511.351019,20
63,0.01,100000,32,0.01,0.99,-1604.786875,1
63,0.01,100000,32,0.01,0.99,-1598.723087,2
63,0.01,100000,32,0.01,0.99,-1519.106903,3
63,0.01,100000,32,0.01,0.99,-1214.737894,4
63,0.01,100000,32,0.01,0.99,-1670.69547,5
63,0.01,100000,32,0.01,0.99,-1495.902334,6
63,0.01,100000,32,0.01,0.99,-1678.690515,7
63,0.01,100000,32,0.01,0.99,-1321.185937,8
63,0.01,100000,32,0.01,0.99,-1619.090834,9
63,0.01,100000,32,0.01,0.99,-984.503255,10
63,0.01,100000,32,0.01,0.99,-1205.047366,11
63,0.01,100000,32,0.01,0.99,-1163.583033,12
63,0.01,100000,32,0.01,0.99,-1502.300627,13
63,0.01,100000,32,0.01,0.99,-1327.128511,14
63,0.01,100000,32,0.01,0.99,-1507.679008,15
63,0.01,100000,32,0.01,0.99,-1674.428768,16
63,0.01,100000,32,0.01,0.99,-1383.630379,17
63,0.01,100000,32,0.01,0.99,-1497.365358,18
63,0.01,100000,32,0.01,0.99,-1597.15874,19
63,0.01,100000,32,0.01,0.99,-1500.899764,20
64,0.01,100000,64,0.001,0.5,-948.297273,1
64,0.01,100000,64,0.001,0.5,-1500.420413,2
64,0.01,100000,64,0.001,0.5,-1582.891953,3
64,0.01,100000,64,0.001,0.5,-1063.439149,4
64,0.01,100000,64,0.001,0.5,-1618.069397,5
64,0.01,100000,64,0.001,0.5,-1659.827474,6
64,0.01,100000,64,0.001,0.5,-1108.465444,7
64,0.01,100000,64,0.001,0.5,-1649.457503,8
64,0.01,100000,64,0.001,0.5,-1495.425344,9
64,0.01,100000,64,0.001,0.5,-939.120705,10
64,0.01,100000,64,0.001,0.5,-1493.143123,11
64,0.01,100000,64,0.001,0.5,-1628.086435,12
64,0.01,100000,64,0.001,0.5,-1636.751826,13
64,0.01,100000,64,0.001,0.5,-1282.034054,14
64,0.01,100000,64,0.001,0.5,-1504.549531,15
64,0.01,100000,64,0.001,0.5,-1630.838714,16
64,0.01,100000,64,0.001,0.5,-1087.297989,17
64,0.01,100000,64,0.001,0.5,-1199.068281,18
64,0.01,100000,64,0.001,0.5,-1622.643029,19
64,0.01,100000,64,0.001,0.5,-1344.398316,20
65,0.01,100000,64,0.001,0.99,-1040.054176,1
65,0.01,100000,64,0.001,0.99,-1647.005273,2
65,0.01,100000,64,0.001,0.99,-948.75019,3
65,0.01,100000,64,0.001,0.99,-1555.703713,4
65,0.01,100000,64,0.001,0.99,-1494.626245,5
65,0.01,100000,64,0.001,0.99,-1475.916212,6
65,0.01,100000,64,0.001,0.99,-1480.533153,7
65,0.01,100000,64,0.001,0.99,-1597.359223,8
65,0.01,100000,64,0.001,0.99,-1622.000681,9
65,0.01,100000,64,0.001,0.99,-1634.557378,10
65,0.01,100000,64,0.001,0.99,-1523.43988,11
65,0.01,100000,64,0.001,0.99,-1680.709334,12
65,0.01,100000,64,0.001,0.99,-1181.353916,13
65,0.01,100000,64,0.001,0.99,-854.60367,14
65,0.01,100000,64,0.001,0.99,-950.111741,15
65,0.01,100000,64,0.001,0.99,-1653.402538,16
65,0.01,100000,64,0.001,0.99,-1349.391996,17
65,0.01,100000,64,0.001,0.99,-1513.582378,18
65,0.01,100000,64,0.001,0.99,-1660.528893,19
65,0.01,100000,64,0.001,0.99,-1652.045008,20
66,0.01,100000,64,0.01,0.5,-1276.83676,1
66,0.01,100000,64,0.01,0.5,-1652.698265,2
66,0.01,100000,64,0.01,0.5,-1503.9925,3
66,0.01,100000,64,0.01,0.5,-1675.160704,4
66,0.01,100000,64,0.01,0.5,-1574.876842,5
66,0.01,100000,64,0.01,0.5,-935.034099,6
66,0.01,100000,64,0.01,0.5,-1677.314085,7
66,0.01,100000,64,0.01,0.5,-1372.317043,8
66,0.01,100000,64,0.01,0.5,-1614.132601,9
66,0.01,100000,64,0.01,0.5,-1594.209968,10
66,0.01,100000,64,0.01,0.5,-1188.491318,11
66,0.01,100000,64,0.01,0.5,-1687.468821,12
66,0.01,100000,64,0.01,0.5,-1187.178533,13
66,0.01,100000,64,0.01,0.5,-1616.477461,14
66,0.01,100000,64,0.01,0.5,-1188.4642,15
66,0.01,100000,64,0.01,0.5,-1494.58984,16
66,0.01,100000,64,0.01,0.5,-1479.601235,17
66,0.01,100000,64,0.01,0.5,-1179.251299,18
66,0.01,100000,64,0.01,0.5,-1600.986808,19
66,0.01,100000,64,0.01,0.5,-1689.769007,20
67,0.01,100000,64,0.01,0.99,-1083.159648,1
67,0.01,100000,64,0.01,0.99,-1493.71198,2
67,0.01,100000,64,0.01,0.99,-1578.502242,3
67,0.01,100000,64,0.01,0.99,-1383.521068,4
67,0.01,100000,64,0.01,0.99,-1653.948237,5
67,0.01,100000,64,0.01,0.99,-774.545801,6
67,0.01,100000,64,0.01,0.99,-833.633186,7
67,0.01,100000,64,0.01,0.99,-1685.491401,8
67,0.01,100000,64,0.01,0.99,-780.423212,9
67,0.01,100000,64,0.01,0.99,-1673.960385,10
67,0.01,100000,64,0.01,0.99,-1405.635969,11
67,0.01,100000,64,0.01,0.99,-1239.343499,12
67,0.01,100000,64,0.01,0.99,-1683.666229,13
67,0.01,100000,64,0.01,0.99,-1511.851745,14
67,0.01,100000,64,0.01,0.99,-1649.493887,15
67,0.01,100000,64,0.01,0.99,-1493.377231,16
67,0.01,100000,64,0.01,0.99,-1331.956081,17
67,0.01,100000,64,0.01,0.99,-1684.071632,18
67,0.01,100000,64,0.01,0.99,-1276.661476,19
67,0.01,100000,64,0.01,0.99,-1686.157855,20
68,0.01,100000,128,0.001,0.5,-1605.017952,1
68,0.01,100000,128,0.001,0.5,-1658.356111,2
68,0.01,100000,128,0.001,0.5,-1496.739687,3
68,0.01,100000,128,0.001,0.5,-1668.289959,4
68,0.01,100000,128,0.001,0.5,-1661.401831,5
68,0.01,100000,128,0.001,0.5,-1478.225497,6
68,0.01,100000,128,0.001,0.5,-1551.911737,7
68,0.01,100000,128,0.001,0.5,-1690.595692,8
68,0.01,100000,128,0.001,0.5,-1684.480275,9
68,0.01,100000,128,0.001,0.5,-1614.246812,10
68,0.01,100000,128,0.001,0.5,-1627.143767,11
68,0.01,100000,128,0.001,0.5,-1680.368984,12
68,0.01,100000,128,0.001,0.5,-1511.001334,13
68,0.01,100000,128,0.001,0.5,-1587.35963,14
68,0.01,100000,128,0.001,0.5,-1378.23591,15
68,0.01,100000,128,0.001,0.5,-1677.332093,16
68,0.01,100000,128,0.001,0.5,-1492.61562,17
68,0.01,100000,128,0.001,0.5,-1441.025802,18
68,0.01,100000,128,0.001,0.5,-1545.750885,19
68,0.01,100000,128,0.001,0.5,-1663.879273,20
69,0.01,100000,128,0.001,0.99,-1493.029556,1
69,0.01,100000,128,0.001,0.99,-1497.243461,2
69,0.01,100000,128,0.001,0.99,-1688.919968,3
69,0.01,100000,128,0.001,0.99,-1216.393399,4
69,0.01,100000,128,0.001,0.99,-1320.279758,5
69,0.01,100000,128,0.001,0.99,-1608.532767,6
69,0.01,100000,128,0.001,0.99,-1643.800113,7
69,0.01,100000,128,0.001,0.99,-1669.262149,8
69,0.01,100000,128,0.001,0.99,-1169.371999,9
69,0.01,100000,128,0.001,0.99,-1653.456692,10
69,0.01,100000,128,0.001,0.99,-1519.295913,11
69,0.01,100000,128,0.001,0.99,-1653.292972,12
69,0.01,100000,128,0.001,0.99,-1575.263233,13
69,0.01,100000,128,0.001,0.99,-1211.104156,14
69,0.01,100000,128,0.001,0.99,-1615.272394,15
69,0.01,100000,128,0.001,0.99,-1387.557761,16
69,0.01,100000,128,0.001,0.99,-1496.067695,17
69,0.01,100000,128,0.001,0.99,-1638.055053,18
69,0.01,100000,128,0.001,0.99,-1640.619926,19
69,0.01,100000,128,0.001,0.99,-750.434177,20
70,0.01,100000,128,0.01,0.5,-1444.660741,1
70,0.01,100000,128,0.01,0.5,-1481.667504,2
70,0.01,100000,128,0.01,0.5,-1662.101168,3
70,0.01,100000,128,0.01,0.5,-1669.791859,4
70,0.01,100000,128,0.01,0.5,-1600.006715,5
70,0.01,100000,128,0.01,0.5,-1262.572903,6
70,0.01,100000,128,0.01,0.5,-1491.819224,7
70,0.01,100000,128,0.01,0.5,-1620.112639,8
70,0.01,100000,128,0.01,0.5,-1652.152076,9
70,0.01,100000,128,0.01,0.5,-1654.753573,10
70,0.01,100000,128,0.01,0.5,-1588.393923,11
70,0.01,100000,128,0.01,0.5,-1549.015736,12
70,0.01,100000,128,0.01,0.5,-1165.443621,13
70,0.01,100000,128,0.01,0.5,-1401.343626,14
70,0.01,100000,128,0.01,0.5,-1245.266286,15
70,0.01,100000,128,0.01,0.5,-1424.690255,16
70,0.01,100000,128,0.01,0.5,-1657.15613,17
70,0.01,100000,128,0.01,0.5,-1643.773791,18
70,0.01,100000,128,0.01,0.5,-1650.825605,19
70,0.01,100000,128,0.01,0.5,-950.707575,20
71,0.01,100000,128,0.01,0.99,-255.750775,1
71,0.01,100000,128,0.01,0.99,-236.563784,2
71,0.01,100000,128,0.01,0.99,-118.989665,3
71,0.01,100000,128,0.01,0.99,-242.850139,4
71,0.01,100000,128,0.01,0.99,-130.862682,5
71,0.01,100000,128,0.01,0.99,-3.844472,6
71,0.01,100000,128,0.01,0.99,-119.371664,7
71,0.01,100000,128,0.01,0.99,-338.249728,8
71,0.01,100000,128,0.01,0.99,-261.018428,9
71,0.01,100000,128,0.01,0.99,-335.620558,10
71,0.01,100000,128,0.01,0.99,-360.016734,11
71,0.01,100000,128,0.01,0.99,-367.010324,12
71,0.01,100000,128,0.01,0.99,-375.305839,13
71,0.01,100000,128,0.01,0.99,-237.010875,14
71,0.01,100000,128,0.01,0.99,-130.103068,15
71,0.01,100000,128,0.01,0.99,-261.613664,16
71,0.01,100000,128,0.01,0.99,-129.3493,17
71,0.01,100000,128,0.01,0.99,-254.859111,18
71,0.01,100000,128,0.01,0.99,-250.733696,19
71,0.01,100000,128,0.01,0.99,-250.743225,20
72,0.1,1000,32,0.001,0.5,-1638.290019,1
72,0.1,1000,32,0.001,0.5,-1631.903753,2
72,0.1,1000,32,0.001,0.5,-1640.855025,3
72,0.1,1000,32,0.001,0.5,-1659.216717,4
72,0.1,1000,32,0.001,0.5,-1497.283935,5
72,0.1,1000,32,0.001,0.5,-1584.642719,6
72,0.1,1000,32,0.001,0.5,-1453.449855,7
72,0.1,1000,32,0.001,0.5,-1520.234728,8
72,0.1,1000,32,0.001,0.5,-1646.046377,9
72,0.1,1000,32,0.001,0.5,-1487.080239,10
72,0.1,1000,32,0.001,0.5,-1678.211063,11
72,0.1,1000,32,0.001,0.5,-1330.407328,12
72,0.1,1000,32,0.001,0.5,-1683.425545,13
72,0.1,1000,32,0.001,0.5,-1232.717024,14
72,0.1,1000,32,0.001,0.5,-1537.163908,15
72,0.1,1000,32,0.001,0.5,-962.463344,16
72,0.1,1000,32,0.001,0.5,-1600.683536,17
72,0.1,1000,32,0.001,0.5,-1653.658532,18
72,0.1,1000,32,0.001,0.5,-1378.715161,19
72,0.1,1000,32,0.001,0.5,-1495.345854,20
73,0.1,1000,32,0.001,0.99,-1388.727132,1
73,0.1,1000,32,0.001,0.99,-1624.593839,2
73,0.1,1000,32,0.001,0.99,-1242.201599,3
73,0.1,1000,32,0.001,0.99,-1574.715949,4
73,0.1,1000,32,0.001,0.99,-1095.310427,5
73,0.1,1000,32,0.001,0.99,-1652.250044,6
73,0.1,1000,32,0.001,0.99,-1626.109669,7
73,0.1,1000,32,0.001,0.99,-1292.488816,8
73,0.1,1000,32,0.001,0.99,-1369.119542,9
73,0.1,1000,32,0.001,0.99,-1494.28806,10
73,0.1,1000,32,0.001,0.99,-1440.690597,11
73,0.1,1000,32,0.001,0.99,-1680.646606,12
73,0.1,1000,32,0.001,0.99,-1649.922142,13
73,0.1,1000,32,0.001,0.99,-1653.982193,14
73,0.1,1000,32,0.001,0.99,-1331.755985,15
73,0.1,1000,32,0.001,0.99,-1665.032871,16
73,0.1,1000,32,0.001,0.99,-1195.050603,17
73,0.1,1000,32,0.001,0.99,-1651.889828,18
73,0.1,1000,32,0.001,0.99,-1210.528216,19
73,0.1,1000,32,0.001,0.99,-832.676455,20
74,0.1,1000,32,0.01,0.5,-940.980294,1
74,0.1,1000,32,0.01,0.5,-1678.601085,2
74,0.1,1000,32,0.01,0.5,-738.432665,3
74,0.1,1000,32,0.01,0.5,-1493.39489,4
74,0.1,1000,32,0.01,0.5,-1644.937554,5
74,0.1,1000,32,0.01,0.5,-1522.682565,6
74,0.1,1000,32,0.01,0.5,-943.615302,7
74,0.1,1000,32,0.01,0.5,-1523.573413,8
74,0.1,1000,32,0.01,0.5,-1487.048805,9
74,0.1,1000,32,0.01,0.5,-1358.675542,10
74,0.1,1000,32,0.01,0.5,-1536.170004,11
74,0.1,1000,32,0.01,0.5,-1255.944628,12
74,0.1,1000,32,0.01,0.5,-1468.981261,13
74,0.1,1000,32,0.01,0.5,-1498.122366,14
74,0.1,1000,32,0.01,0.5,-1576.007854,15
74,0.1,1000,32,0.01,0.5,-1491.971374,16
74,0.1,1000,32,0.01,0.5,-1403.66596,17
74,0.1,1000,32,0.01,0.5,-1512.650432,18
74,0.1,1000,32,0.01,0.5,-1227.75346,19
74,0.1,1000,32,0.01,0.5,-1679.42366,20
75,0.1,1000,32,0.01,0.99,-1491.895006,1
75,0.1,1000,32,0.01,0.99,-1663.618647,2
75,0.1,1000,32,0.01,0.99,-1491.802396,3
75,0.1,1000,32,0.01,0.99,-1672.075245,4
75,0.1,1000,32,0.01,0.99,-1555.872424,5
75,0.1,1000,32,0.01,0.99,-1584.665469,6
